WT,600 nM,300 nM,150 nM,75 nM
801.0,0.16422103,0.12958246,0.096813,0.0741593
801.2,0.16451454,0.12956103,0.09662738,0.07467794
801.4,0.16471677,0.12967444,0.09635417,0.07519444
801.6,0.16474892,0.12987204,0.09601969,0.0756033
801.8,0.1646601,0.13020014,0.09567285,0.07588945
802.0,0.16456454,0.13064275,0.09520793,0.07601726
802.2,0.16442089,0.13111628,0.09485507,0.07592083
802.4,0.16433753,0.13143951,0.09465896,0.0756164
802.6,0.16443648,0.13164473,0.09465949,0.07515879
802.8,0.1646035,0.13162084,0.09482463,0.07453404
803.0,0.16473568,0.13132763,0.0952618,0.07373972
803.2,0.16475885,0.13078407,0.09580235,0.07292014
803.4,0.16468259,0.1301334,0.09639123,0.07214253
803.6,0.16447278,0.12939311,0.09686052,0.07138934
803.8,0.16427198,0.1286898,0.09709309,0.07070321
804.0,0.16421789,0.12817451,0.09703618,0.0702557
804.2,0.16440472,0.12784126,0.09673079,0.07002445
804.4,0.16469147,0.12765346,0.09633164,0.07008582
804.6,0.16486204,0.12765627,0.09591935,0.07048335
804.8,0.1648896,0.12784227,0.09543321,0.07116845
805.0,0.16465939,0.12807391,0.09487701,0.07191556
805.2,0.16420442,0.12831846,0.09432361,0.07263079
805.4,0.16361376,0.1286272,0.09375061,0.07318398
805.6,0.163095,0.12897789,0.09320136,0.07356502
805.8,0.16262822,0.12927817,0.09276113,0.0737424
806.0,0.1622504,0.12957503,0.09239848,0.07377456
806.2,0.16199332,0.1298633,0.09220013,0.07361234
806.4,0.16177343,0.13005387,0.09217835,0.0732907
806.6,0.1615289,0.13014468,0.09236236,0.07279589
806.8,0.16116011,0.13021464,0.09266406,0.0722683
807.0,0.16080244,0.130263,0.09321748,0.07169983
807.2,0.16042808,0.13027381,0.09389239,0.07115186
807.4,0.16018475,0.13022625,0.09472984,0.07073677
807.6,0.16007435,0.13017243,0.09558579,0.07052342
807.8,0.16016418,0.13009381,0.09651087,0.07053804
808.0,0.16021706,0.12994057,0.09737507,0.07085275
808.2,0.1602139,0.12977268,0.09817764,0.07142976
808.4,0.16020708,0.12971792,0.0987421,0.07202191
808.6,0.16027025,0.1296987,0.09911293,0.07252604
808.8,0.16038924,0.12972244,0.0992788,0.07290817
809.0,0.16066054,0.12987987,0.09917067,0.07306298
809.2,0.1611055,0.13016964,0.09880382,0.07306161
809.4,0.16170822,0.13047531,0.09822146,0.07299163
809.6,0.16235091,0.13084462,0.0975598,0.07291848
809.8,0.16307911,0.13121751,0.09696752,0.07274171
810.0,0.16376217,0.13155778,0.09650983,0.07254695
810.2,0.16436284,0.13174759,0.09621161,0.07227268
810.4,0.16473445,0.13181524,0.09608315,0.07198999
810.6,0.16498554,0.13168209,0.09607896,0.07175365
810.8,0.1650883,0.13135622,0.09606457,0.07169866
811.0,0.16519793,0.1308601,0.09609745,0.07182074
811.2,0.16520174,0.13031391,0.09611468,0.07202571
811.4,0.16523095,0.1296567,0.09623595,0.07230179
811.6,0.1652519,0.12893578,0.09638328,0.07255081
811.8,0.16523549,0.12827701,0.09660895,0.07272901
812.0,0.16512198,0.12773654,0.09675564,0.07275316
812.2,0.16503743,0.12736842,0.09685541,0.07277438
812.4,0.16493348,0.12723958,0.09690483,0.07284594
812.6,0.16481527,0.12743457,0.09695527,0.07300476
812.8,0.16466723,0.12789717,0.09705143,0.07328176
813.0,0.16457861,0.12849064,0.09724896,0.07378238
813.2,0.1644116,0.12915893,0.09753713,0.07450084
813.4,0.16417063,0.1299023,0.09781166,0.07530779
813.6,0.16387338,0.13065701,0.09802249,0.07609366
813.8,0.16359138,0.13128286,0.09810612,0.07673791
814.0,0.16319321,0.13182393,0.09800066,0.07717497
814.2,0.16284181,0.13219255,0.09773481,0.07737652
814.4,0.16264081,0.13233973,0.09737571,0.0773834
814.6,0.16255236,0.13224999,0.09701574,0.07724884
814.8,0.16248414,0.13193594,0.09663799000000001,0.07695812
815.0,0.16256053,0.13141349,0.09642587,0.07656487
815.2,0.1626719,0.13089539,0.09632162,0.07602409
815.4,0.16268955,0.13047099,0.09631357,0.07540333
815.6,0.16268493,0.1301773,0.09632049,0.07481755
815.8,0.16281067,0.13005399,0.09640405,0.07431195
816.0,0.16305493,0.13003197,0.09646656,0.0737851
816.2,0.16345523,0.13000803,0.09651627,0.07332524
816.4,0.16398111,0.12995404,0.09652163,0.07291251
816.6,0.16462286,0.12989659,0.09651085,0.072531
816.8,0.16512905,0.12995349,0.09648511,0.07217494
817.0,0.16546301,0.13009361,0.09641942,0.07191137
817.2,0.16564801,0.13027937,0.09630229,0.07173575
817.4,0.1657183,0.13044358,0.09615329,0.07160365
817.6,0.16554018,0.13049498,0.09598945,0.07149643
817.8,0.16534476,0.13033134,0.09581775,0.07144974
818.0,0.16511509,0.13004285,0.09565432,0.07148081
818.2,0.16482169,0.12977158,0.09553515,0.07150802
818.4,0.16442145,0.1296453,0.09546589,0.07159332
818.6,0.16402042,0.12965881,0.09553878,0.07180669
818.8,0.16363263,0.12994538,0.09570301,0.07206238
819.0,0.16336959,0.13031493,0.09593129,0.07235354
819.2,0.16331381,0.13058054,0.09617207,0.07273602
819.4,0.16350843,0.13066635,0.0964041,0.0731031
819.6,0.16393922,0.13057426,0.09651267,0.07335043
819.8,0.1644614,0.13021426,0.09660253,0.07360823
820.0,0.16492804,0.12981551,0.09674616,0.07392237
820.2,0.16531593,0.12948794,0.09701569,0.07430391
820.4,0.1655933,0.1291946,0.09734508,0.07483611
820.6,0.16571662,0.12889465,0.09770691,0.07549386
820.8,0.16573069,0.12874614,0.09805642,0.07623231
821.0,0.16572996,0.12869485,0.09845119,0.07691061
821.2,0.1656293,0.12863516,0.09891774,0.07746391
821.4,0.16547199,0.12862682,0.09945413,0.07776965
821.6,0.16520007,0.12878875,0.10000751,0.07781237
821.8,0.16486561,0.12909016,0.10040864,0.07753105
822.0,0.16443468,0.12951326,0.10055318,0.07708597
822.2,0.16399862,0.13006508,0.10038062,0.07648719
822.4,0.16360172,0.13072544,0.09995575,0.07575256
822.6,0.1633004,0.1312708,0.09939091,0.07496555
822.8,0.1630586,0.13159342,0.09887771,0.07425283
823.0,0.16284503,0.13168592,0.09843214,0.07359068
823.2,0.16268747,0.13155571,0.09805182,0.07304324
823.4,0.16250686,0.13117893,0.09772104,0.07274452
823.6,0.16249245,0.13085963,0.09737332,0.07267339
823.8,0.16266998,0.1306187,0.09695969,0.07274525
824.0,0.16302453,0.13044787,0.09654878,0.07290709
824.2,0.16339265,0.1303692,0.09624454,0.07311735
824.4,0.16384081,0.13049134,0.09609287,0.07341571
824.6,0.16433286,0.13061429,0.09626008,0.07373831
824.8,0.16485077,0.13067172,0.09675919,0.07400698
825.0,0.16532378,0.13076044,0.09746877,0.07420698
825.2,0.16578597,0.13089077,0.09815674,0.07433089
825.4,0.16617285,0.13102264,0.09869013,0.07417377
825.6,0.16640601,0.13124863,0.09905018,0.07382801
825.8,0.16646552,0.13160062,0.09928693,0.07335588
826.0,0.1663616,0.13191829,0.09944918,0.07280135
826.2,0.16611599,0.13209218,0.0996448,0.07224964
826.4,0.1658187,0.13205272,0.09989769,0.07195893
826.6,0.16546584,0.1318607,0.10005626,0.07189203
826.8,0.165048,0.13152354,0.09999215,0.07201027
827.0,0.16465073,0.13116503,0.09965713,0.07228494
827.2,0.16447038,0.13103621,0.09913702,0.07262957
827.4,0.16442466,0.13114065,0.09850848,0.07297644
827.6,0.16460039,0.13127149,0.09785958,0.07331953
827.8,0.16506946,0.13144539,0.0972997,0.07368217
828.0,0.16584471,0.13167502,0.09699853,0.07398211
828.2,0.1668203,0.13177069,0.096972,0.07417499
828.4,0.16790798,0.1318429,0.09718765,0.07418501
828.6,0.16895831,0.13201456,0.09758722,0.07407368
828.8,0.16984438,0.13224588,0.09797676,0.07375463
829.0,0.17050747,0.13248143,0.09824476,0.07321098
829.2,0.17089781,0.13285842,0.09834219,0.07259532
829.4,0.17108651,0.13323241,0.09832932,0.07193854
829.6,0.17098043,0.13360055,0.0981112,0.07125871
829.8,0.17071705,0.13383554,0.09786286,0.07073913
830.0,0.17041219,0.13396455,0.09763267,0.07053243
830.2,0.17001492,0.13397118,0.09753721,0.07043746
830.4,0.16943981,0.13378467,0.09750548,0.0704584
830.6,0.16892061,0.13346218,0.09762577,0.07060013
830.8,0.16848343,0.1331913,0.09785633,0.07082774
831.0,0.16807133,0.13304295,0.09808892,0.07109298
831.2,0.16778169,0.13294119,0.09819712,0.07141882
831.4,0.16765471,0.13300688,0.09828093,0.07168608
831.6,0.16751581,0.13311622,0.09832688,0.07178711
831.8,0.16731861,0.13319329,0.0983511,0.07174787
832.0,0.16697875,0.13323851,0.09844476,0.07160359
832.2,0.16661191,0.1332517,0.09855528,0.07139315
832.4,0.16625684,0.13328111,0.09848296,0.07113733
832.6,0.16605364,0.13334614,0.09825076,0.07087528
832.8,0.16597232,0.13347775,0.09789858,0.07067133
833.0,0.16608838,0.13347666,0.09746048,0.07051727
833.2,0.16612695,0.13331289,0.0970497,0.07044823
833.4,0.16619521,0.1328897,0.09686292,0.07053825
833.6,0.166294,0.13226722,0.09690042,0.07080202
833.8,0.16641646,0.13149227,0.09715627,0.07110342
834.0,0.16653045,0.13070998,0.09752855,0.07143905
834.2,0.16681008,0.13001978,0.09787187,0.07178066
834.4,0.16707949,0.12952322,0.09798554,0.07210243
834.6,0.16731062,0.12930285,0.09787081,0.07229718
834.8,0.16750129,0.12926997,0.09760966,0.07234684
835.0,0.16766182,0.1293777,0.09733361,0.07218576
835.2,0.16767217,0.12953882,0.09706275,0.07189532
835.4,0.1677115,0.12977439,0.09693022,0.07157092
835.6,0.16772333,0.13006802,0.09686902,0.07130763
835.8,0.16776792,0.1305664,0.09678721,0.07106991
836.0,0.16774792,0.13126577,0.09662603,0.07092713
836.2,0.16764253,0.13204442,0.09644974,0.0708756
836.4,0.16731013,0.13276491,0.0963065,0.07090424
836.6,0.16688356,0.13333823,0.09626201,0.07104261
836.8,0.16636533,0.13365036,0.09637345,0.0714001
837.0,0.16588039,0.13379426,0.09652263,0.07189139
837.2,0.165524,0.13387379,0.09666935,0.07233216
837.4,0.1653111,0.13401973,0.09676429,0.07259605
837.6,0.16505294,0.13414596,0.09681286,0.07263769
837.8,0.16475933,0.13416761,0.09665191,0.07251296
838.0,0.16447188,0.13389837,0.09632727,0.07230273
838.2,0.16419798,0.13347731,0.09604495,0.07206411
838.4,0.16398395,0.13290755,0.09591262,0.07191428
838.6,0.16388463,0.13233972,0.09588976,0.07190777
838.8,0.16392614,0.13175264,0.09597369,0.0720341
839.0,0.16412711,0.1312942,0.09611751,0.0722793
839.2,0.16437304,0.13094556,0.09622271,0.07263303
839.4,0.16457845,0.13071006,0.09629508,0.0730081
839.6,0.16469419,0.13045087,0.09637754,0.07342613
839.8,0.16465803,0.13022794,0.09650815,0.07388545
840.0,0.16453936,0.13011485,0.09678961,0.0742679
840.2,0.16451926,0.13006309,0.09709955,0.0746223
840.4,0.16463589,0.12994689,0.09730679,0.07491925
840.6,0.16479931,0.12991685,0.09733258,0.07500405
840.8,0.1650006,0.13003209,0.09729493,0.0747687
841.0,0.16515651,0.13006726,0.09723253,0.07433647
841.2,0.16520869,0.1299434,0.09718167,0.07375402
841.4,0.16522165,0.12976833,0.09707009,0.07318343
841.6,0.16528572,0.1294482,0.09700736,0.07278187
841.8,0.16538352,0.12913712,0.09698905,0.07269068
842.0,0.16564252,0.12901087,0.09693465,0.07286624
842.2,0.16603151,0.12910962,0.09685682,0.07327468
842.4,0.16656207,0.12928582,0.09684459,0.0737294
842.6,0.16713627,0.12957622,0.09682327,0.07419056
842.8,0.16763646,0.12984083,0.0967888,0.07448189
843.0,0.16777434,0.13004789,0.09676355,0.07462554
843.2,0.16760004,0.13017824,0.09671309,0.07467811
843.4,0.1670755,0.13043107,0.0967117,0.07466743
843.6,0.16631096,0.13079006,0.0968169,0.0744973
843.8,0.16546221,0.13115345,0.09691737,0.07430422
844.0,0.16474112,0.13147036,0.09700569,0.07409639
844.2,0.16418128,0.13180727,0.09708579,0.07385961
844.4,0.16395199,0.13207618,0.09721609,0.07364995
844.6,0.16414803,0.13220191,0.09744527,0.07349229
844.8,0.16464268,0.13225995,0.09776778,0.07341978
845.0,0.16526453,0.13224566,0.09807462,0.07355044
845.2,0.16588594,0.13204137,0.09837354,0.07382911
845.4,0.1664785,0.13175117,0.09851769,0.07428212
845.6,0.16701709,0.13147746,0.09847249,0.07479874
845.8,0.16750406,0.13122388,0.0983293,0.07518455
846.0,0.16785039,0.13099215,0.09828244,0.07521822
846.2,0.16795091,0.13084169,0.0983874,0.07501148
846.4,0.1676997,0.13066583,0.09865209,0.07449709
846.6,0.16715961,0.13054421,0.09893996,0.07382248
846.8,0.16652678,0.13059569,0.09918173,0.07315188
847.0,0.16585757,0.13087299,0.0993084,0.07265105
847.2,0.16534366,0.13133667,0.09928948,0.07234896
847.4,0.16499502,0.13199107,0.09898996,0.07222633
847.6,0.16472542,0.13273689,0.09855784,0.07224446
847.8,0.16446279,0.13341742,0.09807421,0.07240691
848.0,0.16436163,0.13391675,0.09760768,0.07268422
848.2,0.16439018,0.13416151,0.09713321,0.07298567
848.4,0.16451785,0.13406959,0.09671871,0.07338587
848.6,0.16471363,0.13367519,0.09623561,0.07382627
848.8,0.16490161,0.13298002,0.09569772,0.07417927
849.0,0.16505139,0.13219117,0.0952337,0.07451699
849.2,0.1651856,0.1313981,0.09493805,0.07473985
849.4,0.16520117,0.1306648,0.09489117,0.07468636
849.6,0.16504266,0.1299805,0.09520942,0.07442796
849.8,0.1648236,0.12941202,0.0957802,0.07413367
850.0,0.164642,0.12894027,0.09635353,0.07371896
850.2,0.16446891,0.12863765,0.09679653,0.07326498
850.4,0.16431799,0.12861038,0.09716059,0.07299399
850.6,0.16420947,0.12880236,0.09737936,0.07289987
850.8,0.16413522,0.12923281,0.09750821,0.07291391
851.0,0.16395387,0.12978909,0.09750296,0.07291387
851.2,0.16378729,0.13035974,0.09759758,0.0729081
851.4,0.16382849,0.13079329,0.09769083,0.07286509
851.6,0.16422285,0.13111524,0.09779272,0.07285874
851.8,0.16491198,0.13128198,0.09784489,0.07293893
852.0,0.16581249,0.13136172,0.0979559,0.07310513
852.2,0.16672065,0.13141216,0.0979813,0.07335531
852.4,0.16745127,0.13142989,0.09803853,0.07364786
852.6,0.1678963,0.13144995,0.0981923,0.07399199
852.8,0.16801923,0.13146227,0.09831728,0.07426931
853.0,0.16783785,0.13148689,0.09832434,0.07456141
853.2,0.16748314,0.13158617,0.09819519,0.07487672
853.4,0.16701354,0.13180284,0.09792867,0.07526794
853.6,0.16640763,0.13217445,0.09754309,0.07567533
853.8,0.16566387,0.13259974,0.09726758,0.07604262
854.0,0.16489411,0.13305387,0.09716188,0.07632413
854.2,0.16416754,0.1334033,0.09722686,0.07652816
854.4,0.16355939,0.13367359,0.09734037,0.07659797
854.6,0.16318013,0.13374579,0.09745954,0.07647899
854.8,0.16314312,0.13366542,0.0976018,0.07620727
855.0,0.16337681,0.13340127,0.09772306,0.07584603
855.2,0.16370808,0.13312485,0.0978518,0.07540627
855.4,0.16402451,0.13280242,0.09802476,0.07489203999999999
855.6,0.16424464,0.13249246,0.09824917,0.07427279
855.8,0.16433622,0.13219804,0.09842715,0.07365206
856.0,0.16436012,0.13181639,0.09870644,0.07306247
856.2,0.1643354,0.13126268,0.09895731,0.07263618
856.4,0.16425693,0.1306529,0.09907755,0.07245871
856.6,0.1642709,0.13009686,0.09909254,0.07255221
856.8,0.16439254,0.12969214,0.0990683,0.07285724
857.0,0.16459036,0.12957002,0.09892682,0.07338414
857.2,0.16486339,0.12975541,0.09878777,0.07393601
857.4,0.16529456,0.13001002,0.09877277,0.07433579
857.6,0.16573465,0.13020711,0.09874178,0.07465974
857.8,0.16607182,0.13033426,0.0986505,0.07491587
858.0,0.1662915,0.13036942,0.09849309,0.07503589
858.2,0.16647102,0.13031086,0.09834229,0.07514541
858.4,0.16663961,0.13039258,0.0982345,0.07520994
858.6,0.16680123,0.13071309,0.09823898,0.07514932
858.8,0.16699331,0.13121683,0.09839077,0.07496967
859.0,0.16725672,0.13173289,0.0986483,0.07474677
859.2,0.16760523,0.13214002,0.09893627,0.07439699
859.4,0.16793044,0.1323222,0.09920064,0.07408635
859.6,0.16817163,0.13216491,0.09947655,0.07394867
859.8,0.16825235,0.13176592,0.09953345,0.07401243
860.0,0.16819198,0.13137476,0.09944947,0.07419216
860.2,0.16810698,0.13114074,0.0992226,0.07436718
860.4,0.16807316,0.1310836,0.0988642,0.07457108
860.6,0.16809809,0.1312524,0.09831292,0.07471122
860.8,0.16824557,0.13154798,0.09788331,0.07467911
861.0,0.16849383,0.13181606,0.09756974,0.07448432
861.2,0.16861592,0.13198027,0.0972208,0.07424099
861.4,0.16860947,0.13205873,0.0969118,0.07385169
861.6,0.1685337,0.13204351,0.09676324,0.07340933
861.8,0.16835196,0.13203907,0.09669324,0.07303315
862.0,0.16813287,0.1321578,0.09668779,0.07262256
862.2,0.1679342,0.13238526,0.09682396,0.07220905
862.4,0.16769222,0.13255687,0.0970167,0.07190926
862.6,0.1673877,0.13262237,0.09710919,0.07175415
862.8,0.16703032,0.13255399,0.09710065,0.07170998
863.0,0.16649324,0.13234344,0.09694466,0.07187583
863.2,0.1658165,0.13199169,0.09667247,0.07215976
863.4,0.16508014,0.13166747,0.0963274,0.07245563
863.6,0.1643165,0.13138851,0.09604533,0.07270462
863.8,0.16364743,0.13115811,0.09585182,0.07293264
864.0,0.1631396,0.13098912,0.0957768,0.07321914
864.2,0.16281818,0.13095925,0.09583161,0.07364909
864.4,0.16274106,0.13107359,0.09606926,0.07412743
864.6,0.16292739,0.13124773,0.09640024,0.07468406
864.8,0.16330945,0.13136348,0.09663219,0.07528202
865.0,0.16388516,0.13134038,0.09678266,0.07582843
865.2,0.16443679,0.13114794,0.09686738,0.07622596
865.4,0.16483407,0.13074662,0.09680374,0.07653611
865.6,0.16519729,0.13028366,0.09669925,0.07660481
865.8,0.16554756,0.12986122,0.09666082,0.07642152
866.0,0.16582086,0.12948942,0.09667263,0.07604537
866.2,0.16613569,0.12917561,0.0966821,0.07555506
866.4,0.16655365,0.12895687,0.09676234,0.07491097
866.6,0.1668505,0.12874464,0.09691164,0.07414882
866.8,0.16689775,0.12857487,0.09712881,0.07336463
867.0,0.16661479,0.12853436,0.09738308,0.07258033
867.2,0.1661306,0.12857496,0.09765264,0.07187652
867.4,0.1655664,0.12871399,0.09788785,0.07138659
867.6,0.16497936,0.12903609,0.09791191,0.07117751
867.8,0.16452262,0.12951743,0.0978275,0.07119022
868.0,0.16437171,0.13009942,0.09762198,0.07135313
868.2,0.16447217,0.13068323,0.09742954,0.07172533
868.4,0.16466085,0.13122006,0.09718472,0.07218061
868.6,0.16493011,0.13168456,0.09699017,0.07271262
868.8,0.16516724,0.1320041,0.09678969,0.07324597
869.0,0.1654023,0.13210031,0.09665038,0.07375827
869.2,0.1656372,0.13211399,0.09656285,0.07408719
869.4,0.16588128,0.13205139,0.09664677,0.0742535
869.6,0.1661893,0.13189287,0.09686341,0.07423123
869.8,0.16661506,0.13165623,0.09707605,0.074062
870.0,0.16700412,0.13140906,0.09726092,0.07383275
870.2,0.16713278,0.1311646,0.09745744,0.07356404
870.4,0.16701047,0.13097803,0.09753477,0.07339843
870.6,0.16665112,0.13085433,0.09752661,0.07327635
870.8,0.16618712,0.13076049,0.09749391,0.07325341
871.0,0.16563974,0.13070931,0.09740925,0.07324729
871.2,0.1650802,0.13072942,0.09722296,0.07327071
871.4,0.16464617,0.13081459,0.09709544,0.07329489
871.6,0.16429792,0.13092738,0.09696074,0.07341583
871.8,0.16389737,0.13107176,0.09691515,0.07353975
872.0,0.16343035,0.1312931,0.0968826,0.07358064
872.2,0.16304231,0.13148097,0.09684155,0.07350871
872.4,0.16269039,0.1314831,0.09663201,0.07324623
872.6,0.16238467,0.13125921,0.09637035,0.07279671
872.8,0.16219797,0.13089396,0.09601142,0.07220928
873.0,0.16222586,0.130372,0.09574732,0.0715746
873.2,0.16241271,0.12987022,0.09545697,0.07095714
873.4,0.16267509,0.12954183,0.09519876,0.07048517
873.6,0.16297016,0.12952381,0.09503647,0.07024745
873.8,0.16317755,0.12979563,0.09511333,0.07025368
874.0,0.16334271,0.13023812,0.09525976,0.07057003
874.2,0.16351653,0.13070451,0.09553526,0.07112346
874.4,0.16365059,0.13113464,0.09599777,0.07182267
874.6,0.16373544,0.1314841,0.09655709,0.07251102
874.8,0.16381527,0.13169525,0.09715573,0.07322319
875.0,0.1638423,0.13178884,0.09781938,0.07385352
875.2,0.16366254,0.13177529,0.09850957,0.07430444
875.4,0.16333812,0.13168141,0.09919984,0.07446498
875.6,0.1629234,0.13147952,0.09985049,0.07432715
875.8,0.16262983,0.13109194,0.1003236,0.07385694
876.0,0.16245081,0.13064609,0.10051855,0.07319879
876.2,0.16246854,0.13021307,0.10052062,0.07250368
876.4,0.16257542,0.12980777,0.10028424,0.07185515
876.6,0.16270934,0.12945252,0.09985121,0.07137521
876.8,0.16271314,0.12928085,0.09920581,0.07111039
877.0,0.16269919,0.12922378,0.09855987,0.07111146
877.2,0.16265854,0.1293098,0.09789515,0.07136547
877.4,0.16266186,0.1294431,0.09723091,0.07186745
877.6,0.16278389,0.12967286,0.09643143,0.0725163
877.8,0.16299295,0.12994115,0.09557898,0.07326161
878.0,0.1631187,0.13028388,0.09472073,0.07394702
878.2,0.16320556,0.13055836,0.09390759,0.07450496
878.4,0.16327363,0.13081873,0.09319261,0.07484763
878.6,0.16330204,0.13096988,0.09268736,0.07491255
878.8,0.16321792,0.13103138,0.09248819,0.07475545
879.0,0.16308392,0.13098913,0.09251432,0.07449709
879.2,0.16292932,0.13087827,0.09274324,0.07421019
879.4,0.16285165,0.13073591,0.09303293,0.07389061
879.6,0.16284071,0.13065223,0.09340668,0.07359693
879.8,0.16290936,0.13059536,0.09377738,0.07322496
880.0,0.16291462,0.1304466,0.09418063,0.07275336
880.2,0.16296105,0.13019866,0.09462116,0.07221699
880.4,0.16304979,0.12975674,0.09513201,0.07168721
880.6,0.16314969,0.12909745,0.09564564,0.07122718
880.8,0.16328408,0.1284457,0.09606591,0.07087981
881.0,0.16361749,0.12798909,0.09632129,0.07065177
881.2,0.16405771,0.12784151,0.09635521,0.07052201
881.4,0.16454537,0.12794595,0.09629342,0.07054163
881.6,0.16505491,0.12833601,0.09618009,0.0706906
881.8,0.16567177,0.12881968,0.09606574,0.07098012
882.0,0.16631343,0.1293237,0.09589153,0.07121645
882.2,0.16687081,0.12962384,0.0957409,0.07144981
882.4,0.16723351,0.12988393,0.09561353,0.07175809
882.6,0.16741102,0.13019242,0.0955492,0.07217118
